table	ID	SkillGroupID	SkillLevel	SkillType	SkillName	Cooldown	MPCon	TotalDamage	DamAttCoeff	DamArmCoeff	DamMHPCoeff	DamTargetMHPCoeff	DamTargetHPCoeff	BuffSet1	BuffSet2	BuffSet3	SkillDesc
ChPCSkillInfo	2101601000005					20.0	0	0	6.928999900817871	0.0	0.0			[1010004]			Dégâts : {DamAttCoeff01} de l'Attaque de l'utilisateur\nTemps de rechargement : {Cooldown}\nCondition d'utilisation : <color=#FFDF7D>Évasion extrême</color>, <color=#FFDF7D>Attaque de noyau</color>, <color=#FFDF7D>Compétence ultime</color>\nInflige des dégâts élémentaires de <color=#FAC800>lumière</color>.\nLorsque cette compétence touche sa cible, elle lui applique l'effet <color=#64FAC8>[Brûlure]</color>.<BuffIcon,{BuffSet1,1}>Inflige des dégâts équivalents à <color=#FFDF7D>{BuffSet1,1,SpecialState1OptionValue2,0.01} %</color> de l'Attaque de l'utilisateur toutes les <color=#FFDF7D>{SystemConst,BattleConfig.DotTick,1}</color> seconde(s).\nDurée : <color=#FFDF7D>{BuffSet1,1,Duration,0.001} seconde(s)</color></BuffIcon>
ChPCSkillInfo	2101501000002					45.0	0	0	3.0910000801086426	0.0	0.0			[1010005]			Dégâts : {DamAttCoeff01} de l'Attaque de l'utilisateur\nTemps de rechargement : {Cooldown}\nInflige des dégâts élémentaires de <color=#FAC800>lumière</color>.\nLorsque cette compétence touche sa cible, elle lui applique l'effet <color=#64FAC8>[Brûlure]</color>.<BuffIcon,{BuffSet1,1}>Inflige des dégâts équivalents à <color=#FFDF7D>{BuffSet1,1,SpecialState1OptionValue2,0.01} %</color> de l'Attaque de l'utilisateur toutes les <color=#FFDF7D>{SystemConst,BattleConfig.DotTick,1}</color> seconde(s).\nDurée : <color=#FFDF7D>{BuffSet1,1,Duration,0.001} seconde(s)</color></BuffIcon>
ChPCSkillInfo	2101501000003					45.0	0	0	3.371999979019165	0.0	0.0			[1010005]			Dégâts : {DamAttCoeff01} de l'Attaque de l'utilisateur\nTemps de rechargement : {Cooldown}\nInflige des dégâts élémentaires de <color=#FAC800>lumière</color>.\nLorsque cette compétence touche sa cible, elle lui applique l'effet <color=#64FAC8>[Brûlure]</color>.<BuffIcon,{BuffSet1,1}>Inflige des dégâts équivalents à <color=#FFDF7D>{BuffSet1,1,SpecialState1OptionValue2,0.01} %</color> de l'Attaque de l'utilisateur toutes les <color=#FFDF7D>{SystemConst,BattleConfig.DotTick,1}</color> seconde(s).\nDurée : <color=#FFDF7D>{BuffSet1,1,Duration,0.001} seconde(s)</color></BuffIcon>
ChPCSkillInfo	2101501000004					45.0	0	0	3.512500047683716	0.0	0.0			[1010005]			Dégâts : {DamAttCoeff01} de l'Attaque de l'utilisateur\nTemps de rechargement : {Cooldown}\nInflige des dégâts élémentaires de <color=#FAC800>lumière</color>.\nLorsque cette compétence touche sa cible, elle lui applique l'effet <color=#64FAC8>[Brûlure]</color>.<BuffIcon,{BuffSet1,1}>Inflige des dégâts équivalents à <color=#FFDF7D>{BuffSet1,1,SpecialState1OptionValue2,0.01} %</color> de l'Attaque de l'utilisateur toutes les <color=#FFDF7D>{SystemConst,BattleConfig.DotTick,1}</color> seconde(s).\nDurée : <color=#FFDF7D>{BuffSet1,1,Duration,0.001} seconde(s)</color></BuffIcon>
ChPCSkillInfo	2101501000005					45.0	0	0	3.6530001163482666	0.0	0.0			[1010005]			Dégâts : {DamAttCoeff01} de l'Attaque de l'utilisateur\nTemps de rechargement : {Cooldown}\nInflige des dégâts élémentaires de <color=#FAC800>lumière</color>.\nLorsque cette compétence touche sa cible, elle lui applique l'effet <color=#64FAC8>[Brûlure]</color>.<BuffIcon,{BuffSet1,1}>Inflige des dégâts équivalents à <color=#FFDF7D>{BuffSet1,1,SpecialState1OptionValue2,0.01} %</color> de l'Attaque de l'utilisateur toutes les <color=#FFDF7D>{SystemConst,BattleConfig.DotTick,1}</color> seconde(s).\nDurée : <color=#FFDF7D>{BuffSet1,1,Duration,0.001} seconde(s)</color></BuffIcon>
ChPCSkillInfo	2101501000006					45.0	0	0	3.6530001163482666	0.0	0.0			[1010005]			Dégâts : {DamAttCoeff01} de l'Attaque de l'utilisateur\nTemps de rechargement : {Cooldown}\nInflige des dégâts élémentaires de <color=#FAC800>lumière</color>.\nLorsque cette compétence touche sa cible, elle lui applique l'effet <color=#64FAC8>[Brûlure]</color>.<BuffIcon,{BuffSet1,1}>Inflige des dégâts équivalents à <color=#FFDF7D>{BuffSet1,1,SpecialState1OptionValue2,0.01} %</color> de l'Attaque de l'utilisateur toutes les <color=#FFDF7D>{SystemConst,BattleConfig.DotTick,1}</color> seconde(s).\nDurée : <color=#FFDF7D>{BuffSet1,1,Duration,0.001} seconde(s)</color></BuffIcon>
ChPCSkillInfo	2101501000007					45.0	0	0	3.6530001163482666	0.0	0.0			[1010005]			Dégâts : {DamAttCoeff01} de l'Attaque de l'utilisateur\nTemps de rechargement : {Cooldown}\nInflige des dégâts élémentaires de <color=#FAC800>lumière</color>.\nLorsque cette compétence touche sa cible, elle lui applique l'effet <color=#64FAC8>[Brûlure]</color>.<BuffIcon,{BuffSet1,1}>Inflige des dégâts équivalents à <color=#FFDF7D>{BuffSet1,1,SpecialState1OptionValue2,0.01} %</color> de l'Attaque de l'utilisateur toutes les <color=#FFDF7D>{SystemConst,BattleConfig.DotTick,1}</color> seconde(s).\nDurée : <color=#FFDF7D>{BuffSet1,1,Duration,0.001} seconde(s)</color></BuffIcon>
ChPCSkillInfo	2101501000008					45.0	0	0	3.6530001163482666	0.0	0.0			[1010005]			Dégâts : {DamAttCoeff01} de l'Attaque de l'utilisateur\nTemps de rechargement : {Cooldown}\nInflige des dégâts élémentaires de <color=#FAC800>lumière</color>.\nLorsque cette compétence touche sa cible, elle lui applique l'effet <color=#64FAC8>[Brûlure]</color>.<BuffIcon,{BuffSet1,1}>Inflige des dégâts équivalents à <color=#FFDF7D>{BuffSet1,1,SpecialState1OptionValue2,0.01} %</color> de l'Attaque de l'utilisateur toutes les <color=#FFDF7D>{SystemConst,BattleConfig.DotTick,1}</color> seconde(s).\nDurée : <color=#FFDF7D>{BuffSet1,1,Duration,0.001} seconde(s)</color></BuffIcon>
ChPCSkillInfo	2101501000009					45.0	0	0	3.6530001163482666	0.0	0.0			[1010005]			Dégâts : {DamAttCoeff01} de l'Attaque de l'utilisateur\nTemps de rechargement : {Cooldown}\nInflige des dégâts élémentaires de <color=#FAC800>lumière</color>.\nLorsque cette compétence touche sa cible, elle lui applique l'effet <color=#64FAC8>[Brûlure]</color>.<BuffIcon,{BuffSet1,1}>Inflige des dégâts équivalents à <color=#FFDF7D>{BuffSet1,1,SpecialState1OptionValue2,0.01} %</color> de l'Attaque de l'utilisateur toutes les <color=#FFDF7D>{SystemConst,BattleConfig.DotTick,1}</color> seconde(s).\nDurée : <color=#FFDF7D>{BuffSet1,1,Duration,0.001} seconde(s)</color></BuffIcon>
ChPCSkillInfo	2101501000010					45.0	0	0	3.6530001163482666	0.0	0.0			[1010005]			Dégâts : {DamAttCoeff01} de l'Attaque de l'utilisateur\nTemps de rechargement : {Cooldown}\nInflige des dégâts élémentaires de <color=#FAC800>lumière</color>.\nLorsque cette compétence touche sa cible, elle lui applique l'effet <color=#64FAC8>[Brûlure]</color>.<BuffIcon,{BuffSet1,1}>Inflige des dégâts équivalents à <color=#FFDF7D>{BuffSet1,1,SpecialState1OptionValue2,0.01} %</color> de l'Attaque de l'utilisateur toutes les <color=#FFDF7D>{SystemConst,BattleConfig.DotTick,1}</color> seconde(s).\nDurée : <color=#FFDF7D>{BuffSet1,1,Duration,0.001} seconde(s)</color></BuffIcon>
ChPCSkillInfo	2101501000011					45.0	0	0	3.6530001163482666	0.0	0.0			[1010005]			Dégâts : {DamAttCoeff01} de l'Attaque de l'utilisateur\nTemps de rechargement : {Cooldown}\nInflige des dégâts élémentaires de <color=#FAC800>lumière</color>.\nLorsque cette compétence touche sa cible, elle lui applique l'effet <color=#64FAC8>[Brûlure]</color>.<BuffIcon,{BuffSet1,1}>Inflige des dégâts équivalents à <color=#FFDF7D>{BuffSet1,1,SpecialState1OptionValue2,0.01} %</color> de l'Attaque de l'utilisateur toutes les <color=#FFDF7D>{SystemConst,BattleConfig.DotTick,1}</color> seconde(s).\nDurée : <color=#FFDF7D>{BuffSet1,1,Duration,0.001} seconde(s)</color></BuffIcon>
ChPCSkillInfo	2101501000012					45.0	0	0	3.6530001163482666	0.0	0.0			[1010005]			Dégâts : {DamAttCoeff01} de l'Attaque de l'utilisateur\nTemps de rechargement : {Cooldown}\nInflige des dégâts élémentaires de <color=#FAC800>lumière</color>.\nLorsque cette compétence touche sa cible, elle lui applique l'effet <color=#64FAC8>[Brûlure]</color>.<BuffIcon,{BuffSet1,1}>Inflige des dégâts équivalents à <color=#FFDF7D>{BuffSet1,1,SpecialState1OptionValue2,0.01} %</color> de l'Attaque de l'utilisateur toutes les <color=#FFDF7D>{SystemConst,BattleConfig.DotTick,1}</color> seconde(s).\nDurée : <color=#FFDF7D>{BuffSet1,1,Duration,0.001} seconde(s)</color></BuffIcon>
ChPCSkillInfo	2101501000013					45.0	0	0	3.6530001163482666	0.0	0.0			[1010005]			Dégâts : {DamAttCoeff01} de l'Attaque de l'utilisateur\nTemps de rechargement : {Cooldown}\nInflige des dégâts élémentaires de <color=#FAC800>lumière</color>.\nLorsque cette compétence touche sa cible, elle lui applique l'effet <color=#64FAC8>[Brûlure]</color>.<BuffIcon,{BuffSet1,1}>Inflige des dégâts équivalents à <color=#FFDF7D>{BuffSet1,1,SpecialState1OptionValue2,0.01} %</color> de l'Attaque de l'utilisateur toutes les <color=#FFDF7D>{SystemConst,BattleConfig.DotTick,1}</color> seconde(s).\nDurée : <color=#FFDF7D>{BuffSet1,1,Duration,0.001} seconde(s)</color></BuffIcon>
ChPCSkillInfo	2101501000014					45.0	0	0	3.6530001163482666	0.0	0.0			[1010005]			Dégâts : {DamAttCoeff01} de l'Attaque de l'utilisateur\nTemps de rechargement : {Cooldown}\nInflige des dégâts élémentaires de <color=#FAC800>lumière</color>.\nLorsque cette compétence touche sa cible, elle lui applique l'effet <color=#64FAC8>[Brûlure]</color>.<BuffIcon,{BuffSet1,1}>Inflige des dégâts équivalents à <color=#FFDF7D>{BuffSet1,1,SpecialState1OptionValue2,0.01} %</color> de l'Attaque de l'utilisateur toutes les <color=#FFDF7D>{SystemConst,BattleConfig.DotTick,1}</color> seconde(s).\nDurée : <color=#FFDF7D>{BuffSet1,1,Duration,0.001} seconde(s)</color></BuffIcon>
ChPCSkillInfo	2101501000015					45.0	0	0	3.6530001163482666	0.0	0.0			[1010005]			Dégâts : {DamAttCoeff01} de l'Attaque de l'utilisateur\nTemps de rechargement : {Cooldown}\nInflige des dégâts élémentaires de <color=#FAC800>lumière</color>.\nLorsque cette compétence touche sa cible, elle lui applique l'effet <color=#64FAC8>[Brûlure]</color>.<BuffIcon,{BuffSet1,1}>Inflige des dégâts équivalents à <color=#FFDF7D>{BuffSet1,1,SpecialState1OptionValue2,0.01} %</color> de l'Attaque de l'utilisateur toutes les <color=#FFDF7D>{SystemConst,BattleConfig.DotTick,1}</color> seconde(s).\nDurée : <color=#FFDF7D>{BuffSet1,1,Duration,0.001} seconde(s)</color></BuffIcon>
ChPCSkillInfo	2101901000002					120.0	0	0	11.428999900817871	0.0	0.0			[1010004]			Dégâts : {DamAttCoeff01} de l'Attaque de l'utilisateur\nTemps de rechargement : {Cooldown}\nConsommation de la jauge de puissance : 100 %\nInflige des dégâts élémentaires de <color=#FAC800>lumière</color>.\nLorsque cette compétence touche sa cible, elle lui applique l'effet <color=#64FAC8>[Brûlure]</color>.<BuffIcon,{BuffSet1,1}>Inflige des dégâts équivalents à <color=#FFDF7D>{BuffSet1,1,SpecialState1OptionValue2,0.01} %</color> de l'Attaque de l'utilisateur toutes les <color=#FFDF7D>{SystemConst,BattleConfig.DotTick,1}</color> seconde(s).\nDurée : <color=#FFDF7D>{BuffSet1,1,Duration,0.001} seconde(s)</color></BuffIcon>
ChPCSkillInfo	2101901000003					120.0	0	0	12.468000411987305	0.0	0.0			[1010004]			Dégâts : {DamAttCoeff01} de l'Attaque de l'utilisateur\nTemps de rechargement : {Cooldown}\nConsommation de la jauge de puissance : 100 %\nInflige des dégâts élémentaires de <color=#FAC800>lumière</color>.\nLorsque cette compétence touche sa cible, elle lui applique l'effet <color=#64FAC8>[Brûlure]</color>.<BuffIcon,{BuffSet1,1}>Inflige des dégâts équivalents à <color=#FFDF7D>{BuffSet1,1,SpecialState1OptionValue2,0.01} %</color> de l'Attaque de l'utilisateur toutes les <color=#FFDF7D>{SystemConst,BattleConfig.DotTick,1}</color> seconde(s).\nDurée : <color=#FFDF7D>{BuffSet1,1,Duration,0.001} seconde(s)</color></BuffIcon>
ChPCSkillInfo	2101901000004					120.0	0	0	12.987500190734863	0.0	0.0			[1010004]			Dégâts : {DamAttCoeff01} de l'Attaque de l'utilisateur\nTemps de rechargement : {Cooldown}\nConsommation de la jauge de puissance : 100 %\nInflige des dégâts élémentaires de <color=#FAC800>lumière</color>.\nLorsque cette compétence touche sa cible, elle lui applique l'effet <color=#64FAC8>[Brûlure]</color>.<BuffIcon,{BuffSet1,1}>Inflige des dégâts équivalents à <color=#FFDF7D>{BuffSet1,1,SpecialState1OptionValue2,0.01} %</color> de l'Attaque de l'utilisateur toutes les <color=#FFDF7D>{SystemConst,BattleConfig.DotTick,1}</color> seconde(s).\nDurée : <color=#FFDF7D>{BuffSet1,1,Duration,0.001} seconde(s)</color></BuffIcon>
ChPCSkillInfo	2101901000005					120.0	0	0	13.506999969482422	0.0	0.0			[1010004]			Dégâts : {DamAttCoeff01} de l'Attaque de l'utilisateur\nTemps de rechargement : {Cooldown}\nConsommation de la jauge de puissance : 100 %\nInflige des dégâts élémentaires de <color=#FAC800>lumière</color>.\nLorsque cette compétence touche sa cible, elle lui applique l'effet <color=#64FAC8>[Brûlure]</color>.<BuffIcon,{BuffSet1,1}>Inflige des dégâts équivalents à <color=#FFDF7D>{BuffSet1,1,SpecialState1OptionValue2,0.01} %</color> de l'Attaque de l'utilisateur toutes les <color=#FFDF7D>{SystemConst,BattleConfig.DotTick,1}</color> seconde(s).\nDurée : <color=#FFDF7D>{BuffSet1,1,Duration,0.001} seconde(s)</color></BuffIcon>
ChPCSkillInfo	2101901010002					120.0	0	0	11.428999900817871	0.0	0.0			[1010004,1300221001]			Dégâts : {DamAttCoeff01} de l'Attaque de l'utilisateur\nTemps de rechargement : {Cooldown}\nConsommation de la jauge de puissance : 100 %\nInflige des dégâts élémentaires de <color=#FAC800>lumière</color>.\nLorsque cette compétence touche sa cible, elle lui applique l'effet <color=#64FAC8>[Brûlure]</color>.<BuffIcon,{BuffSet1,1}>Inflige des dégâts équivalents à <color=#FFDF7D>{BuffSet1,1,SpecialState1OptionValue2,0.01} %</color> de l'Attaque de l'utilisateur toutes les <color=#FFDF7D>{SystemConst,BattleConfig.DotTick,1}</color> seconde(s).\nDurée : <color=#FFDF7D>{BuffSet1,1,Duration,0.001} seconde(s)</color></BuffIcon>
ChPCSkillInfo	2101901010003					120.0	0	0	12.468000411987305	0.0	0.0			[1010004,1300221001]			Dégâts : {DamAttCoeff01} de l'Attaque de l'utilisateur\nTemps de rechargement : {Cooldown}\nConsommation de la jauge de puissance : 100 %\nInflige des dégâts élémentaires de <color=#FAC800>lumière</color>.\nLorsque cette compétence touche sa cible, elle lui applique l'effet <color=#64FAC8>[Brûlure]</color>.<BuffIcon,{BuffSet1,1}>Inflige des dégâts équivalents à <color=#FFDF7D>{BuffSet1,1,SpecialState1OptionValue2,0.01} %</color> de l'Attaque de l'utilisateur toutes les <color=#FFDF7D>{SystemConst,BattleConfig.DotTick,1}</color> seconde(s).\nDurée : <color=#FFDF7D>{BuffSet1,1,Duration,0.001} seconde(s)</color></BuffIcon>
ChPCSkillInfo	2101901010004					120.0	0	0	12.987500190734863	0.0	0.0			[1010004,1300221001]			Dégâts : {DamAttCoeff01} de l'Attaque de l'utilisateur\nTemps de rechargement : {Cooldown}\nConsommation de la jauge de puissance : 100 %\nInflige des dégâts élémentaires de <color=#FAC800>lumière</color>.\nLorsque cette compétence touche sa cible, elle lui applique l'effet <color=#64FAC8>[Brûlure]</color>.<BuffIcon,{BuffSet1,1}>Inflige des dégâts équivalents à <color=#FFDF7D>{BuffSet1,1,SpecialState1OptionValue2,0.01} %</color> de l'Attaque de l'utilisateur toutes les <color=#FFDF7D>{SystemConst,BattleConfig.DotTick,1}</color> seconde(s).\nDurée : <color=#FFDF7D>{BuffSet1,1,Duration,0.001} seconde(s)</color></BuffIcon>
ChPCSkillInfo	2101901010005					120.0	0	0	13.506999969482422	0.0	0.0			[1010004,1300221001]			Dégâts : {DamAttCoeff01} de l'Attaque de l'utilisateur\nTemps de rechargement : {Cooldown}\nConsommation de la jauge de puissance : 100 %\nInflige des dégâts élémentaires de <color=#FAC800>lumière</color>.\nLorsque cette compétence touche sa cible, elle lui applique l'effet <color=#64FAC8>[Brûlure]</color>.<BuffIcon,{BuffSet1,1}>Inflige des dégâts équivalents à <color=#FFDF7D>{BuffSet1,1,SpecialState1OptionValue2,0.01} %</color> de l'Attaque de l'utilisateur toutes les <color=#FFDF7D>{SystemConst,BattleConfig.DotTick,1}</color> seconde(s).\nDurée : <color=#FFDF7D>{BuffSet1,1,Duration,0.001} seconde(s)</color></BuffIcon>
ChPCSkillInfo	2121001000002					0.0	0	0	0.7699999809265137	0.0	0.0						· Inflige des dégâts proportionnels à l'<color=#64FAC8>[Attaque]</color> de l'utilisatrice.
ChPCSkillInfo	2121001000003					0.0	0	0	0.8399999737739563	0.0	0.0						· Inflige des dégâts proportionnels à l'<color=#64FAC8>[Attaque]</color> de l'utilisatrice.
ChPCSkillInfo	2121001000004					0.0	0	0	0.875	0.0	0.0						· Inflige des dégâts proportionnels à l'<color=#64FAC8>[Attaque]</color> de l'utilisatrice.
ChPCSkillInfo	2121001000005					0.0	0	0	0.9100000262260437	0.0	0.0						· Inflige des dégâts proportionnels à l'<color=#64FAC8>[Attaque]</color> de l'utilisatrice.
ChPCSkillInfo	2121002000002					0.0	0	0	0.824999988079071	0.0	0.0						· Inflige des dégâts proportionnels à l'<color=#64FAC8>[Attaque]</color> de l'utilisatrice.\n· Les dégâts augmentent lorsqu'elle touche une cible par-<color=#AF64AF>[derrière]</color>.
ChPCSkillInfo	2121002000003					0.0	0	0	0.8999999761581421	0.0	0.0						· Inflige des dégâts proportionnels à l'<color=#64FAC8>[Attaque]</color> de l'utilisatrice.\n· Les dégâts augmentent lorsqu'elle touche une cible par-<color=#AF64AF>[derrière]</color>.
ChPCSkillInfo	2121002000004					0.0	0	0	0.9375	0.0	0.0						· Inflige des dégâts proportionnels à l'<color=#64FAC8>[Attaque]</color> de l'utilisatrice.\n· Les dégâts augmentent lorsqu'elle touche une cible par-<color=#AF64AF>[derrière]</color>.
ChPCSkillInfo	2121002000005					0.0	0	0	0.9750000238418579	0.0	0.0						· Inflige des dégâts proportionnels à l'<color=#64FAC8>[Attaque]</color> de l'utilisatrice.\n· Les dégâts augmentent lorsqu'elle touche une cible par-<color=#AF64AF>[derrière]</color>.
ChPCSkillInfo	2121003000002					0.0	0	0	0.890999972820282	0.0	0.0						· Inflige des dégâts proportionnels à l'<color=#64FAC8>[Attaque]</color> de l'utilisatrice.\n· Les dégâts augmentent lorsqu'elle touche une cible par-<color=#AF64AF>[derrière]</color>.
ChPCSkillInfo	2121003000003					0.0	0	0	0.972000002861023	0.0	0.0						· Inflige des dégâts proportionnels à l'<color=#64FAC8>[Attaque]</color> de l'utilisatrice.\n· Les dégâts augmentent lorsqu'elle touche une cible par-<color=#AF64AF>[derrière]</color>.
ChPCSkillInfo	2121003000004					0.0	0	0	1.0125000476837158	0.0	0.0						· Inflige des dégâts proportionnels à l'<color=#64FAC8>[Attaque]</color> de l'utilisatrice.\n· Les dégâts augmentent lorsqu'elle touche une cible par-<color=#AF64AF>[derrière]</color>.
ChPCSkillInfo	2121003000005					0.0	0	0	1.0529999732971191	0.0	0.0						· Inflige des dégâts proportionnels à l'<color=#64FAC8>[Attaque]</color> de l'utilisatrice.\n· Les dégâts augmentent lorsqu'elle touche une cible par-<color=#AF64AF>[derrière]</color>.
ChPCSkillInfo	2121016000002					0.0	0	0	1.375	0.0	0.0						
ChPCSkillInfo	2121016000003					0.0	0	0	1.5	0.0	0.0						
ChPCSkillInfo	2121016000004					0.0	0	0	1.5625	0.0	0.0						
ChPCSkillInfo	2121016000005					0.0	0	0	1.625	0.0	0.0						
ChPCSkillInfo	2121101000002					0.0	0	0	1.8919999599456787	0.0	0.0			[2121210003]	[2121210011]		· Inflige des dégâts proportionnels à l'<color=#64FAC8>[Attaque]</color> de l'utilisatrice.\n· Des couteaux de lancer sont placés devant elle.
ChPCSkillInfo	2121101000003					0.0	0	0	2.063999891281128	0.0	0.0			[2121210003]	[2121210011]		· Inflige des dégâts proportionnels à l'<color=#64FAC8>[Attaque]</color> de l'utilisatrice.\n· Des couteaux de lancer sont placés devant elle.
ChPCSkillInfo	2121101000004					0.0	0	0	2.1500000953674316	0.0	0.0			[2121210003]	[2121210011]		· Inflige des dégâts proportionnels à l'<color=#64FAC8>[Attaque]</color> de l'utilisatrice.\n· Des couteaux de lancer sont placés devant elle.
ChPCSkillInfo	2121101000005					0.0	0	0	2.2360000610351562	0.0	0.0			[2121210003]	[2121210011]		· Inflige des dégâts proportionnels à l'<color=#64FAC8>[Attaque]</color> de l'utilisatrice.\n· Des couteaux de lancer sont placés devant elle.
ChPCSkillInfo	2121201000002					22.0	395	0	3.2669999599456787	0.0	0.0			[2121210004]	[2121210012]	[2121210026]	· Inflige des dégâts proportionnels à l'<color=#64FAC8>[Attaque]</color> de l'utilisatrice.\n· Temps de rechargement : <color=#ffdf7d>{Cooldown}</color>.\n· Des couteaux de lancer sont placés devant elle.
ChPCSkillInfo	2121201000003					22.0	416	0	3.563999891281128	0.0	0.0			[2121210004]	[2121210012]	[2121210026]	· Inflige des dégâts proportionnels à l'<color=#64FAC8>[Attaque]</color> de l'utilisatrice.\n· Temps de rechargement : <color=#ffdf7d>{Cooldown}</color>.\n· Des couteaux de lancer sont placés devant elle.
ChPCSkillInfo	2121201000004					22.0	438	0	3.7125000953674316	0.0	0.0			[2121210004]	[2121210012]	[2121210026]	· Inflige des dégâts proportionnels à l'<color=#64FAC8>[Attaque]</color> de l'utilisatrice.\n· Temps de rechargement : <color=#ffdf7d>{Cooldown}</color>.\n· Des couteaux de lancer sont placés devant elle.
ChPCSkillInfo	2121201000005					22.0	459	0	3.8610000610351562	0.0	0.0			[2121210004]	[2121210012]	[2121210026]	· Inflige des dégâts proportionnels à l'<color=#64FAC8>[Attaque]</color> de l'utilisatrice.\n· Temps de rechargement : <color=#ffdf7d>{Cooldown}</color>.\n· Des couteaux de lancer sont placés devant elle.
ChPCSkillInfo	2121201000102					22.0	395	0	3.2669999599456787	0.0	0.0						· Inflige des dégâts proportionnels à l'<color=#64FAC8>[Attaque]</color> de l'utilisatrice.\n· Temps de rechargement : <color=#ffdf7d>{Cooldown}</color>.\n· Des couteaux de lancer sont placés devant elle.
ChPCSkillInfo	2121201000103					22.0	416	0	3.563999891281128	0.0	0.0						· Inflige des dégâts proportionnels à l'<color=#64FAC8>[Attaque]</color> de l'utilisatrice.\n· Temps de rechargement : <color=#ffdf7d>{Cooldown}</color>.\n· Des couteaux de lancer sont placés devant elle.
ChPCSkillInfo	2121201000104					22.0	438	0	3.7125000953674316	0.0	0.0						· Inflige des dégâts proportionnels à l'<color=#64FAC8>[Attaque]</color> de l'utilisatrice.\n· Temps de rechargement : <color=#ffdf7d>{Cooldown}</color>.\n· Des couteaux de lancer sont placés devant elle.
ChPCSkillInfo	2121201000105					22.0	459	0	3.8610000610351562	0.0	0.0						· Inflige des dégâts proportionnels à l'<color=#64FAC8>[Attaque]</color> de l'utilisatrice.\n· Temps de rechargement : <color=#ffdf7d>{Cooldown}</color>.\n· Des couteaux de lancer sont placés devant elle.
ChPCSkillInfo	2121301000002					22.0	395	0	0.2529999911785126	0.0	0.0			[2121210005]	[2121210013]	[2121210028]	· Inflige des dégâts proportionnels à l'<color=#64FAC8>[Attaque]</color> de l'utilisatrice.\n· Temps de rechargement : <color=#ffdf7d>{Cooldown}</color>.\n· Une importante quantité de couteaux de lancer est placée autour d'elle.
ChPCSkillInfo	2121301000003					22.0	416	0	0.2759999930858612	0.0	0.0			[2121210005]	[2121210013]	[2121210028]	· Inflige des dégâts proportionnels à l'<color=#64FAC8>[Attaque]</color> de l'utilisatrice.\n· Temps de rechargement : <color=#ffdf7d>{Cooldown}</color>.\n· Une importante quantité de couteaux de lancer est placée autour d'elle.
ChPCSkillInfo	2121301000004					22.0	438	0	0.2874999940395355	0.0	0.0			[2121210005]	[2121210013]	[2121210028]	· Inflige des dégâts proportionnels à l'<color=#64FAC8>[Attaque]</color> de l'utilisatrice.\n· Temps de rechargement : <color=#ffdf7d>{Cooldown}</color>.\n· Une importante quantité de couteaux de lancer est placée autour d'elle.
ChPCSkillInfo	2121301000005					22.0	459	0	0.29899999499320984	0.0	0.0			[2121210005]	[2121210013]	[2121210028]	· Inflige des dégâts proportionnels à l'<color=#64FAC8>[Attaque]</color> de l'utilisatrice.\n· Temps de rechargement : <color=#ffdf7d>{Cooldown}</color>.\n· Une importante quantité de couteaux de lancer est placée autour d'elle.
ChPCSkillInfo	2121301000102					22.0	395	0	0.2529999911785126	0.0	0.0						· Inflige des dégâts proportionnels à l'<color=#64FAC8>[Attaque]</color> de l'utilisatrice.\n· Temps de rechargement : <color=#ffdf7d>{Cooldown}</color>.\n· Une importante quantité de couteaux de lancer est placée autour d'elle.
ChPCSkillInfo	2121301000103					22.0	416	0	0.2759999930858612	0.0	0.0						· Inflige des dégâts proportionnels à l'<color=#64FAC8>[Attaque]</color> de l'utilisatrice.\n· Temps de rechargement : <color=#ffdf7d>{Cooldown}</color>.\n· Une importante quantité de couteaux de lancer est placée autour d'elle.
ChPCSkillInfo	2121301000104					22.0	438	0	0.2874999940395355	0.0	0.0						· Inflige des dégâts proportionnels à l'<color=#64FAC8>[Attaque]</color> de l'utilisatrice.\n· Temps de rechargement : <color=#ffdf7d>{Cooldown}</color>.\n· Une importante quantité de couteaux de lancer est placée autour d'elle.
ChPCSkillInfo	2121301000105					22.0	459	0	0.29899999499320984	0.0	0.0						· Inflige des dégâts proportionnels à l'<color=#64FAC8>[Attaque]</color> de l'utilisatrice.\n· Temps de rechargement : <color=#ffdf7d>{Cooldown}</color>.\n· Une importante quantité de couteaux de lancer est placée autour d'elle.
ChPCSkillInfo	2121602000002					0.0	0	0	5.323999881744385	0.0	0.0			[2121210009]	[2121210017]	[2121210030]	
ChPCSkillInfo	2121602000003					0.0	0	0	5.808000087738037	0.0	0.0			[2121210009]	[2121210017]	[2121210030]	
ChPCSkillInfo	2121602000004					0.0	0	0	6.050000190734863	0.0	0.0			[2121210009]	[2121210017]	[2121210030]	
ChPCSkillInfo	2121602000005					0.0	0	0	6.291999816894531	0.0	0.0			[2121210009]	[2121210017]	[2121210030]	
ChPCSkillInfo	2121601000002					20.0	0	0	5.323999881744385	0.0	0.0			[2121210009]	[2121210017]	[2121210030]	· L'utilisatrice inflige des dégâts proportionnels à son <color=#64FAC8>[Attaque]</color>.\n· Temps de rechargement : <color=#ffdf7d>{Cooldown}</color>.\n· Des <color=#64FAC8>[armes de l'ombre]</color> sont placées devant elle.\n· Condition d'utilisation : <color=#64FAC8>[Évasion extrême, Dévier, compétence ultime, ou Overdrive]</color>
